product_id,product_name,category_id,price,stock_quantity
12368,Product_12368,333,1245,447
12369,Product_12369,187,4197,39
12370,Product_12370,115,1298,992
12371,Product_12371,128,4487,896
12372,Product_12372,461,4441,104
12373,Product_12373,354,1954,650
12374,Product_12374,391,2724,635
12375,Product_12375,242,2728,678
12376,Product_12376,129,2146,816
12377,Product_12377,28,3146,382
12378,Product_12378,318,2298,953
12379,Product_12379,392,2101,819
12380,Product_12380,291,3745,602
12381,Product_12381,109,335,381
12382,Product_12382,398,4526,259
12383,Product_12383,58,588,177
12384,Product_12384,253,4940,773
12385,Product_12385,328,1499,123
12386,Product_12386,387,3096,521
12387,Product_12387,34,1491,931
12388,Product_12388,154,4394,400
12389,Product_12389,351,2915,98
12390,Product_12390,41,4227,545
12391,Product_12391,216,1793,421
12392,Product_12392,56,1048,228
12393,Product_12393,461,4252,302
12394,Product_12394,275,1032,920
12395,Product_12395,332,4949,684
12396,Product_12396,172,4500,245
12397,Product_12397,85,4442,270
12398,Product_12398,383,473,787
12399,Product_12399,417,2412,694
12400,Product_12400,296,3829,641
12401,Product_12401,152,4600,188
12402,Product_12402,139,535,318
12403,Product_12403,374,2397,467
12404,Product_12404,21,2046,293
12405,Product_12405,402,4405,653
12406,Product_12406,10,1953,502
12407,Product_12407,371,1977,784
12408,Product_12408,71,3792,867
12409,Product_12409,258,33,610
12410,Product_12410,471,1332,64
12411,Product_12411,450,719,925
12412,Product_12412,426,4534,514
12413,Product_12413,325,2733,941
12414,Product_12414,3,2795,502
12415,Product_12415,330,1275,999
12416,Product_12416,498,433,279
12417,Product_12417,346,3953,754
12418,Product_12418,130,4827,751
12419,Product_12419,358,1878,109
12420,Product_12420,426,4864,3
12421,Product_12421,473,119,945
12422,Product_12422,180,835,873
12423,Product_12423,493,4715,658
12424,Product_12424,240,635,743
12425,Product_12425,150,260,262
12426,Product_12426,489,1894,21
12427,Product_12427,217,3755,665
12428,Product_12428,327,4038,702
12429,Product_12429,302,3172,286
12430,Product_12430,288,4711,43
12431,Product_12431,269,3908,123
12432,Product_12432,95,1921,882
12433,Product_12433,142,4773,475
12434,Product_12434,121,1114,592
12435,Product_12435,190,3826,996
12436,Product_12436,494,268,333
12437,Product_12437,449,4280,190
12438,Product_12438,74,4341,273
12439,Product_12439,347,1508,582
12440,Product_12440,140,4903,758
12441,Product_12441,198,1093,700
12442,Product_12442,331,2517,956
12443,Product_12443,431,3380,743
12444,Product_12444,467,2389,571
12445,Product_12445,243,77,402
12446,Product_12446,225,2341,353
12447,Product_12447,109,3846,332
12448,Product_12448,122,3655,883
12449,Product_12449,358,626,428
12450,Product_12450,108,4383,805
12451,Product_12451,390,4089,670
12452,Product_12452,413,355,567
12453,Product_12453,273,2765,45
12454,Product_12454,489,4970,285
12455,Product_12455,31,1123,193
12456,Product_12456,356,3162,757
12457,Product_12457,31,4283,674
12458,Product_12458,119,3091,294
12459,Product_12459,139,31,520
12460,Product_12460,391,866,357
12461,Product_12461,442,4647,817
12462,Product_12462,90,560,14
12463,Product_12463,340,1235,191
12464,Product_12464,459,1016,77
12465,Product_12465,158,4748,515
12466,Product_12466,138,3589,947
12467,Product_12467,106,3305,325
12468,Product_12468,336,2655,110
12469,Product_12469,293,4989,270
12470,Product_12470,383,3506,546
12471,Product_12471,320,12,661
12472,Product_12472,471,473,693
12473,Product_12473,161,972,148
12474,Product_12474,210,4925,38
12475,Product_12475,58,222,605
12476,Product_12476,293,4611,78
12477,Product_12477,64,937,781
12478,Product_12478,34,4527,501
12479,Product_12479,193,1495,980
12480,Product_12480,160,543,174
12481,Product_12481,460,3051,356
12482,Product_12482,315,3658,868
12483,Product_12483,210,1125,778
12484,Product_12484,33,3851,113
12485,Product_12485,415,2166,573
12486,Product_12486,279,3277,746
12487,Product_12487,207,3265,680
12488,Product_12488,323,2121,563
12489,Product_12489,330,1280,826
12490,Product_12490,140,4596,845
12491,Product_12491,220,913,752
12492,Product_12492,18,3198,767
12493,Product_12493,131,603,19
12494,Product_12494,330,1871,957
12495,Product_12495,197,2545,407
12496,Product_12496,122,2900,640
12497,Product_12497,446,775,515
12498,Product_12498,49,278,815
12499,Product_12499,239,4601,824
12500,Product_12500,116,3792,831
12501,Product_12501,60,978,853
12502,Product_12502,152,3995,474
12503,Product_12503,231,1706,501
12504,Product_12504,174,3689,636
12505,Product_12505,466,1882,235
12506,Product_12506,434,4024,3
12507,Product_12507,181,3969,600
12508,Product_12508,492,2133,270
12509,Product_12509,62,1371,72
12510,Product_12510,72,1789,225
12511,Product_12511,53,377,22
12512,Product_12512,57,3907,446
12513,Product_12513,52,351,87
12514,Product_12514,283,187,86
12515,Product_12515,437,2381,165
12516,Product_12516,152,294,997
12517,Product_12517,441,1489,349
12518,Product_12518,91,4022,530
12519,Product_12519,495,1902,186
12520,Product_12520,282,538,682
12521,Product_12521,376,4234,631
12522,Product_12522,461,3167,792
12523,Product_12523,168,3232,254
12524,Product_12524,85,637,141
12525,Product_12525,434,2645,603
12526,Product_12526,64,871,569
12527,Product_12527,339,1599,808
12528,Product_12528,242,849,125
12529,Product_12529,79,4143,250
12530,Product_12530,445,4336,340
12531,Product_12531,219,1073,959
12532,Product_12532,44,1704,360
12533,Product_12533,54,1001,375
12534,Product_12534,230,4898,831
12535,Product_12535,428,304,375
12536,Product_12536,148,1103,976
12537,Product_12537,364,1839,763
12538,Product_12538,251,4203,452
12539,Product_12539,103,1754,700
12540,Product_12540,45,526,125
12541,Product_12541,186,3034,274
12542,Product_12542,70,3497,900
12543,Product_12543,95,4607,531
12544,Product_12544,448,2097,609
12545,Product_12545,160,2239,476
12546,Product_12546,222,3948,351
12547,Product_12547,445,2159,685
12548,Product_12548,358,30,571
12549,Product_12549,197,3614,227
12550,Product_12550,97,572,676
12551,Product_12551,479,4995,528
12552,Product_12552,20,4831,426
12553,Product_12553,187,3228,544
12554,Product_12554,289,2087,739
12555,Product_12555,264,1327,49
12556,Product_12556,176,1432,601
12557,Product_12557,426,1518,146
12558,Product_12558,73,20,420
12559,Product_12559,145,2728,441
12560,Product_12560,17,462,439
12561,Product_12561,31,3095,23
12562,Product_12562,221,3546,183
12563,Product_12563,191,3895,18
12564,Product_12564,130,4759,698
12565,Product_12565,361,3735,851
12566,Product_12566,18,2103,181
12567,Product_12567,56,4456,896
12568,Product_12568,341,3472,684
12569,Product_12569,35,2512,972
12570,Product_12570,111,4481,629
12571,Product_12571,239,4599,907
12572,Product_12572,108,2694,932
12573,Product_12573,111,4645,153
12574,Product_12574,188,4563,462
12575,Product_12575,291,2229,407
12576,Product_12576,310,866,494
12577,Product_12577,345,2328,499
12578,Product_12578,46,3041,792
12579,Product_12579,397,384,19
12580,Product_12580,114,1728,278
12581,Product_12581,466,1143,670
12582,Product_12582,332,4114,85
12583,Product_12583,408,2311,570
12584,Product_12584,53,3089,835
12585,Product_12585,116,168,34
12586,Product_12586,128,2443,896
12587,Product_12587,409,2571,100
12588,Product_12588,392,994,597
12589,Product_12589,317,4486,676
12590,Product_12590,343,921,303
12591,Product_12591,477,3147,307
12592,Product_12592,254,1452,285
12593,Product_12593,128,2865,226
12594,Product_12594,331,3801,948
12595,Product_12595,210,376,553
12596,Product_12596,322,3970,717
12597,Product_12597,484,572,159
12598,Product_12598,6,873,757
12599,Product_12599,300,133,923
12600,Product_12600,236,2265,201
12601,Product_12601,79,2201,511
12602,Product_12602,175,419,684
12603,Product_12603,431,2754,667
12604,Product_12604,358,2841,585
12605,Product_12605,478,2147,67
12606,Product_12606,409,138,767
12607,Product_12607,372,3165,429
12608,Product_12608,70,514,394
12609,Product_12609,374,4832,249
12610,Product_12610,115,3917,707
12611,Product_12611,136,1621,143
12612,Product_12612,28,3675,318
12613,Product_12613,368,1440,541
12614,Product_12614,446,1294,412
12615,Product_12615,121,1356,913
12616,Product_12616,208,4100,247
12617,Product_12617,25,431,922
12618,Product_12618,127,2601,169
12619,Product_12619,170,4340,546
12620,Product_12620,241,3298,937
12621,Product_12621,439,4816,147
12622,Product_12622,439,2219,23
12623,Product_12623,104,614,977
12624,Product_12624,325,3653,684
12625,Product_12625,170,4448,718
12626,Product_12626,12,1313,313
12627,Product_12627,170,1386,876
12628,Product_12628,407,4152,814
12629,Product_12629,454,1519,650
12630,Product_12630,451,443,410
12631,Product_12631,36,513,193
12632,Product_12632,183,3901,287
12633,Product_12633,96,2946,363
12634,Product_12634,427,1593,587
12635,Product_12635,147,2889,629
12636,Product_12636,91,494,299
12637,Product_12637,147,2899,43
12638,Product_12638,380,664,609
12639,Product_12639,181,908,816
12640,Product_12640,149,2499,252
12641,Product_12641,362,1228,745
12642,Product_12642,77,904,874
12643,Product_12643,348,3110,690
12644,Product_12644,75,2213,200
12645,Product_12645,317,3277,828
12646,Product_12646,297,2117,169
12647,Product_12647,17,531,414
12648,Product_12648,3,3382,226
12649,Product_12649,252,1263,975
12650,Product_12650,37,2354,643
12651,Product_12651,392,2680,502
12652,Product_12652,8,394,256
12653,Product_12653,238,889,498
12654,Product_12654,297,4883,793
12655,Product_12655,372,635,930
12656,Product_12656,499,1277,959
12657,Product_12657,369,1816,694
12658,Product_12658,128,3731,266
12659,Product_12659,495,2793,835
12660,Product_12660,146,4335,901
12661,Product_12661,334,353,51
12662,Product_12662,493,3151,849
12663,Product_12663,91,1616,116
12664,Product_12664,4,190,233
12665,Product_12665,144,4358,381
12666,Product_12666,465,365,585
12667,Product_12667,65,4631,607
12668,Product_12668,253,1773,762
12669,Product_12669,434,33,952
12670,Product_12670,178,4002,395
12671,Product_12671,273,1267,709
12672,Product_12672,131,2474,761
12673,Product_12673,417,1336,373
12674,Product_12674,443,1599,523
12675,Product_12675,38,919,51
12676,Product_12676,218,4609,99
12677,Product_12677,409,4161,196
12678,Product_12678,402,2989,986
12679,Product_12679,169,2440,461
12680,Product_12680,23,1855,103
12681,Product_12681,455,1003,48
12682,Product_12682,334,2163,120
12683,Product_12683,68,892,30
12684,Product_12684,319,4365,416
12685,Product_12685,451,1109,463
12686,Product_12686,130,1123,922
12687,Product_12687,493,2259,740
12688,Product_12688,202,4490,384
12689,Product_12689,308,3465,120
12690,Product_12690,470,1449,918
12691,Product_12691,295,962,908
12692,Product_12692,395,2463,800
12693,Product_12693,217,2388,88
12694,Product_12694,240,4616,350
12695,Product_12695,333,2406,698
12696,Product_12696,206,4247,715
12697,Product_12697,337,770,707
12698,Product_12698,172,3076,267
12699,Product_12699,42,2333,80
12700,Product_12700,201,4781,321
12701,Product_12701,61,4678,994
12702,Product_12702,294,1412,591
12703,Product_12703,14,622,950
12704,Product_12704,312,3672,185
12705,Product_12705,397,3943,646
12706,Product_12706,421,3072,828
12707,Product_12707,55,4925,539
12708,Product_12708,9,2980,334
12709,Product_12709,184,2951,469
12710,Product_12710,422,2664,378
12711,Product_12711,415,1465,643
12712,Product_12712,444,2231,142
12713,Product_12713,374,1592,322
12714,Product_12714,212,1357,791
12715,Product_12715,330,97,971
12716,Product_12716,25,3296,835
12717,Product_12717,343,2525,812
12718,Product_12718,409,3024,281
12719,Product_12719,427,2156,197
12720,Product_12720,374,2922,613
12721,Product_12721,122,343,102
12722,Product_12722,2,4330,158
12723,Product_12723,300,4130,710
12724,Product_12724,52,1194,157
12725,Product_12725,171,915,855
12726,Product_12726,299,3456,492
12727,Product_12727,394,2395,894
12728,Product_12728,222,486,66
12729,Product_12729,218,4325,47
12730,Product_12730,31,4755,611
12731,Product_12731,303,4719,229
12732,Product_12732,324,1042,965
12733,Product_12733,380,3672,719
12734,Product_12734,373,329,551
12735,Product_12735,193,2418,843
12736,Product_12736,60,449,509
12737,Product_12737,239,2825,752
12738,Product_12738,125,2287,624
12739,Product_12739,35,2875,521
12740,Product_12740,9,4257,38
12741,Product_12741,102,717,435
12742,Product_12742,437,2693,804
12743,Product_12743,424,2829,348
12744,Product_12744,202,1885,916
12745,Product_12745,445,4340,71
12746,Product_12746,356,3855,251
12747,Product_12747,142,932,1
12748,Product_12748,275,1839,204
12749,Product_12749,455,4802,702
12750,Product_12750,421,3477,123
12751,Product_12751,419,2426,363
12752,Product_12752,212,601,691
12753,Product_12753,410,3014,546
12754,Product_12754,112,1276,711
12755,Product_12755,66,3229,43
12756,Product_12756,299,3304,808
12757,Product_12757,166,4055,851
12758,Product_12758,195,3934,99
12759,Product_12759,43,1541,325
12760,Product_12760,162,3320,628
12761,Product_12761,361,2803,127
12762,Product_12762,287,2187,612
12763,Product_12763,136,4756,206
12764,Product_12764,213,4789,146
12765,Product_12765,326,318,95
12766,Product_12766,414,3079,939
12767,Product_12767,30,415,585
12768,Product_12768,356,3422,706
12769,Product_12769,89,4074,430
12770,Product_12770,223,1448,266
12771,Product_12771,188,4928,238
12772,Product_12772,231,2504,959
12773,Product_12773,122,4059,425
12774,Product_12774,102,772,912
12775,Product_12775,391,3917,346
12776,Product_12776,134,2609,242
12777,Product_12777,50,120,157
12778,Product_12778,17,707,987
12779,Product_12779,44,4685,138
12780,Product_12780,219,2368,702
12781,Product_12781,435,2834,286
12782,Product_12782,30,1489,295
12783,Product_12783,25,462,282
12784,Product_12784,352,4114,474
12785,Product_12785,5,4781,572
12786,Product_12786,25,975,509
12787,Product_12787,357,4509,340
12788,Product_12788,28,328,243
12789,Product_12789,161,4089,617
12790,Product_12790,350,2136,771
12791,Product_12791,93,4049,469
12792,Product_12792,481,270,0
12793,Product_12793,399,2917,737
12794,Product_12794,198,2717,330
12795,Product_12795,87,1344,964
12796,Product_12796,459,3220,340
12797,Product_12797,173,1715,522
12798,Product_12798,174,3222,814
12799,Product_12799,389,4113,225
12800,Product_12800,327,825,352
12801,Product_12801,157,1219,232
12802,Product_12802,44,1739,228
12803,Product_12803,55,2290,747
12804,Product_12804,79,4058,306
12805,Product_12805,188,3209,320
12806,Product_12806,130,3195,956
12807,Product_12807,193,1131,402
12808,Product_12808,188,3303,101
12809,Product_12809,184,129,923
12810,Product_12810,434,4226,315
12811,Product_12811,129,2272,270
12812,Product_12812,31,196,261
12813,Product_12813,279,2146,651
12814,Product_12814,403,2995,536
12815,Product_12815,318,2850,510
12816,Product_12816,2,1403,473
12817,Product_12817,452,4606,680
12818,Product_12818,303,2702,361
12819,Product_12819,441,2263,209
12820,Product_12820,181,3121,767
12821,Product_12821,441,2346,891
12822,Product_12822,3,689,226
12823,Product_12823,288,2915,584
12824,Product_12824,180,4972,149
12825,Product_12825,54,173,837
12826,Product_12826,209,841,682
12827,Product_12827,401,4570,618
12828,Product_12828,266,956,754
12829,Product_12829,406,4005,189
12830,Product_12830,115,268,363
12831,Product_12831,442,1927,57
12832,Product_12832,193,1041,733
12833,Product_12833,148,640,860
12834,Product_12834,256,2640,548
12835,Product_12835,432,2532,95
12836,Product_12836,477,1420,712
12837,Product_12837,125,3105,315
12838,Product_12838,378,346,565
12839,Product_12839,437,2993,414
12840,Product_12840,280,958,558
12841,Product_12841,5,3771,922
12842,Product_12842,402,3992,342
12843,Product_12843,496,1811,463
12844,Product_12844,283,3171,957
12845,Product_12845,334,4781,293
12846,Product_12846,358,1695,35
12847,Product_12847,158,3924,540
12848,Product_12848,292,4827,545
12849,Product_12849,389,3640,1
12850,Product_12850,470,238,430
12851,Product_12851,496,2887,43
12852,Product_12852,458,4219,677
12853,Product_12853,158,2216,883
12854,Product_12854,307,2466,684
12855,Product_12855,178,744,470
12856,Product_12856,184,1335,947
12857,Product_12857,446,1539,19
12858,Product_12858,126,4152,517
12859,Product_12859,62,4371,290
12860,Product_12860,31,4128,9
12861,Product_12861,426,668,619
12862,Product_12862,444,3422,251
12863,Product_12863,95,2890,684
12864,Product_12864,368,2230,438
12865,Product_12865,138,1167,593
12866,Product_12866,459,1051,139
12867,Product_12867,186,564,827
12868,Product_12868,127,3689,940
12869,Product_12869,314,4275,212
12870,Product_12870,292,4442,788
12871,Product_12871,492,4926,53
12872,Product_12872,271,259,571
12873,Product_12873,292,680,420
12874,Product_12874,78,1826,153
12875,Product_12875,307,859,297
12876,Product_12876,208,1465,804
12877,Product_12877,354,2439,396
12878,Product_12878,127,829,92
12879,Product_12879,257,2786,285
12880,Product_12880,161,2547,763
12881,Product_12881,234,1477,163
12882,Product_12882,255,2442,878
12883,Product_12883,53,3264,223
12884,Product_12884,275,1591,869
12885,Product_12885,38,4101,289
12886,Product_12886,234,2066,317
12887,Product_12887,476,4368,703
12888,Product_12888,103,1253,503
12889,Product_12889,454,3784,552
12890,Product_12890,348,4758,791
12891,Product_12891,475,613,885
12892,Product_12892,161,1473,69
12893,Product_12893,426,4521,46
12894,Product_12894,178,1916,770
12895,Product_12895,259,370,760
12896,Product_12896,325,449,431
12897,Product_12897,364,874,257
12898,Product_12898,308,884,313
12899,Product_12899,358,2531,42
12900,Product_12900,190,1898,727
12901,Product_12901,215,1854,742
12902,Product_12902,24,2803,798
12903,Product_12903,82,501,193
12904,Product_12904,30,1931,260
12905,Product_12905,438,2133,609
12906,Product_12906,131,1638,540
12907,Product_12907,196,72,476
12908,Product_12908,186,3845,124
12909,Product_12909,10,203,192
12910,Product_12910,174,1669,196
12911,Product_12911,87,3252,967
12912,Product_12912,126,4271,773
12913,Product_12913,427,4582,871
12914,Product_12914,498,4255,446
12915,Product_12915,136,4859,954
12916,Product_12916,407,772,729
12917,Product_12917,32,2763,317
12918,Product_12918,67,856,741
12919,Product_12919,395,3087,910
12920,Product_12920,219,3263,823
12921,Product_12921,233,3517,122
12922,Product_12922,332,1181,998
12923,Product_12923,6,2538,75
12924,Product_12924,150,4005,632
12925,Product_12925,253,3816,939
12926,Product_12926,339,3144,374
12927,Product_12927,94,321,365
12928,Product_12928,191,3932,719
12929,Product_12929,191,2573,288
12930,Product_12930,369,1693,819
12931,Product_12931,110,3001,244
12932,Product_12932,302,2656,983
12933,Product_12933,94,2063,590
12934,Product_12934,227,1204,100
12935,Product_12935,65,4834,709
12936,Product_12936,402,1315,658
12937,Product_12937,323,2794,330
12938,Product_12938,69,2686,478
12939,Product_12939,134,1095,951
12940,Product_12940,416,1026,571
12941,Product_12941,350,3034,462
12942,Product_12942,148,1869,200
12943,Product_12943,404,3615,994
12944,Product_12944,39,4592,991
12945,Product_12945,313,196,641
12946,Product_12946,217,3223,30
12947,Product_12947,180,4174,303
12948,Product_12948,292,2462,701
12949,Product_12949,81,4355,223
12950,Product_12950,65,589,379
12951,Product_12951,341,1239,423
12952,Product_12952,114,39,542
12953,Product_12953,151,2061,368
12954,Product_12954,333,900,155
12955,Product_12955,209,3144,947
12956,Product_12956,314,1405,978
12957,Product_12957,445,1398,347
12958,Product_12958,401,2301,651
12959,Product_12959,439,3679,130
12960,Product_12960,418,1558,469
12961,Product_12961,274,891,128
12962,Product_12962,42,4671,981
12963,Product_12963,265,3696,219
12964,Product_12964,452,2690,924
12965,Product_12965,217,1028,733
12966,Product_12966,338,2838,483
12967,Product_12967,176,4782,93
12968,Product_12968,407,2613,334
12969,Product_12969,470,103,275
12970,Product_12970,67,3998,5
12971,Product_12971,239,2783,30
12972,Product_12972,136,1477,705
12973,Product_12973,79,2791,510
12974,Product_12974,106,2582,806
12975,Product_12975,453,421,783
12976,Product_12976,281,1227,742
12977,Product_12977,98,3057,92
12978,Product_12978,113,1752,997
12979,Product_12979,362,3919,771
12980,Product_12980,116,1080,12
12981,Product_12981,218,4362,922
12982,Product_12982,72,3840,409
12983,Product_12983,454,307,282
12984,Product_12984,198,2552,198
12985,Product_12985,466,4858,252
12986,Product_12986,257,4364,646
12987,Product_12987,322,2828,331
12988,Product_12988,61,1870,276
12989,Product_12989,258,3421,911
12990,Product_12990,413,1526,359
12991,Product_12991,261,1978,70
12992,Product_12992,303,4084,419
12993,Product_12993,139,1737,642
12994,Product_12994,488,4171,568
12995,Product_12995,391,849,469
12996,Product_12996,126,1041,727
12997,Product_12997,103,520,319
12998,Product_12998,107,4779,559
12999,Product_12999,76,4645,771
13000,Product_13000,429,2861,142
13001,Product_13001,266,4046,421
13002,Product_13002,240,752,202
13003,Product_13003,27,2376,967
13004,Product_13004,317,3095,116
13005,Product_13005,204,4404,579
13006,Product_13006,488,1329,829
13007,Product_13007,155,2450,422
13008,Product_13008,401,631,812
13009,Product_13009,122,4343,223
13010,Product_13010,285,2474,418
13011,Product_13011,167,3886,96
13012,Product_13012,329,2422,157
13013,Product_13013,240,3013,2
13014,Product_13014,249,4258,495
13015,Product_13015,168,3178,219
13016,Product_13016,196,912,794
13017,Product_13017,209,962,493
13018,Product_13018,187,3222,538
13019,Product_13019,435,3995,190
13020,Product_13020,71,1691,930
13021,Product_13021,363,268,245
13022,Product_13022,197,1450,774
13023,Product_13023,180,4360,700
13024,Product_13024,337,1826,139
13025,Product_13025,411,1828,385
13026,Product_13026,206,2351,298
13027,Product_13027,279,4629,221
13028,Product_13028,337,4837,18
13029,Product_13029,284,4250,21
13030,Product_13030,299,1460,125
13031,Product_13031,1,3521,127
13032,Product_13032,107,2159,48
13033,Product_13033,165,1644,552
13034,Product_13034,370,1060,336
13035,Product_13035,163,2833,469
13036,Product_13036,127,4654,9
13037,Product_13037,497,623,75
13038,Product_13038,264,4815,441
13039,Product_13039,278,4605,919
13040,Product_13040,22,1724,244
13041,Product_13041,220,4007,611
13042,Product_13042,416,1746,710
13043,Product_13043,495,1126,930
13044,Product_13044,63,213,92
13045,Product_13045,88,941,385
13046,Product_13046,412,4306,559
13047,Product_13047,168,2203,215
13048,Product_13048,461,3243,620
13049,Product_13049,193,2948,977
13050,Product_13050,302,3013,148
13051,Product_13051,38,3632,964
13052,Product_13052,203,951,867
13053,Product_13053,129,4475,858
13054,Product_13054,254,2056,645
13055,Product_13055,342,3959,568
13056,Product_13056,475,4896,826
13057,Product_13057,93,1270,447
13058,Product_13058,211,2978,252
13059,Product_13059,500,559,42
13060,Product_13060,63,3998,596
13061,Product_13061,115,4893,40
13062,Product_13062,177,2046,789
13063,Product_13063,419,3498,401
13064,Product_13064,261,3551,950
13065,Product_13065,136,1002,279
13066,Product_13066,280,3495,830
13067,Product_13067,93,1772,589
13068,Product_13068,138,2974,105
13069,Product_13069,13,595,569
13070,Product_13070,428,4608,535
13071,Product_13071,138,2858,609
13072,Product_13072,7,23,512
13073,Product_13073,200,1323,340
13074,Product_13074,97,3210,618
13075,Product_13075,57,4528,30
13076,Product_13076,438,3721,225
13077,Product_13077,498,1816,706
13078,Product_13078,237,88,729
13079,Product_13079,484,2611,142
13080,Product_13080,289,559,474
13081,Product_13081,264,820,685
13082,Product_13082,46,3536,318
13083,Product_13083,266,1840,52
13084,Product_13084,452,57,806
13085,Product_13085,52,362,220
13086,Product_13086,57,4323,40
13087,Product_13087,366,3747,975
13088,Product_13088,63,1400,950
13089,Product_13089,444,321,452
13090,Product_13090,217,1753,52
13091,Product_13091,493,517,838
13092,Product_13092,53,3062,201
13093,Product_13093,308,4463,581
13094,Product_13094,340,2990,220
13095,Product_13095,194,695,700
13096,Product_13096,7,2160,750
13097,Product_13097,415,2694,139
13098,Product_13098,307,3208,446
13099,Product_13099,378,1116,228
13100,Product_13100,337,3030,785
13101,Product_13101,483,3083,444
13102,Product_13102,119,309,403
13103,Product_13103,101,1845,562
13104,Product_13104,348,2640,900
13105,Product_13105,132,1810,424
13106,Product_13106,74,2622,859
13107,Product_13107,193,729,726
13108,Product_13108,87,4794,743
13109,Product_13109,236,1262,178
13110,Product_13110,164,206,266
13111,Product_13111,47,4774,565
13112,Product_13112,251,2534,549
13113,Product_13113,439,16,251
13114,Product_13114,176,1215,500
13115,Product_13115,174,1863,70
13116,Product_13116,347,3088,691
13117,Product_13117,225,3871,209
13118,Product_13118,305,4907,683
13119,Product_13119,346,1644,116
13120,Product_13120,442,539,537
13121,Product_13121,398,2884,421
13122,Product_13122,123,4623,915
13123,Product_13123,404,815,245
13124,Product_13124,51,1391,282
13125,Product_13125,254,767,939
13126,Product_13126,19,4625,50
13127,Product_13127,367,711,305
13128,Product_13128,21,4013,734
13129,Product_13129,57,4638,439
13130,Product_13130,132,4001,481
13131,Product_13131,2,1294,637
13132,Product_13132,427,4853,871
13133,Product_13133,397,1614,604
13134,Product_13134,400,3419,700
13135,Product_13135,216,4258,705
13136,Product_13136,350,779,740
13137,Product_13137,475,4053,260
13138,Product_13138,435,4871,562
13139,Product_13139,188,2625,444
13140,Product_13140,25,761,666
13141,Product_13141,231,1671,927
13142,Product_13142,245,2779,207
13143,Product_13143,84,1453,149
13144,Product_13144,454,568,138
13145,Product_13145,255,3860,800
13146,Product_13146,163,4451,469
13147,Product_13147,281,3297,184
13148,Product_13148,7,1645,633
13149,Product_13149,169,3678,666
13150,Product_13150,110,4651,141
13151,Product_13151,245,2465,168
13152,Product_13152,331,3064,140
13153,Product_13153,410,2408,752
13154,Product_13154,296,206,453
13155,Product_13155,169,3632,336
13156,Product_13156,373,2765,513
13157,Product_13157,293,1990,100
13158,Product_13158,284,4815,257
13159,Product_13159,345,4871,158
13160,Product_13160,370,3197,990
13161,Product_13161,172,1562,540
13162,Product_13162,381,1670,642
13163,Product_13163,54,4645,609
13164,Product_13164,265,4491,353
13165,Product_13165,110,3159,741
13166,Product_13166,95,4301,548
13167,Product_13167,276,3025,204
13168,Product_13168,274,3070,54
13169,Product_13169,56,4949,902
13170,Product_13170,124,2237,324
13171,Product_13171,401,3081,488
13172,Product_13172,363,1773,271
13173,Product_13173,367,3468,232
13174,Product_13174,264,4286,541
13175,Product_13175,422,177,196
13176,Product_13176,309,4770,107
13177,Product_13177,270,54,45
13178,Product_13178,465,701,586
13179,Product_13179,311,1100,347
13180,Product_13180,175,2965,147
13181,Product_13181,125,13,417
13182,Product_13182,489,3911,241
13183,Product_13183,239,1037,579
13184,Product_13184,152,1172,496
13185,Product_13185,79,1012,610
13186,Product_13186,196,4247,599
13187,Product_13187,459,1239,648
13188,Product_13188,459,4127,38
13189,Product_13189,351,298,810
13190,Product_13190,27,1387,75
13191,Product_13191,296,4952,968
13192,Product_13192,390,4763,46
13193,Product_13193,25,3760,438
13194,Product_13194,223,1999,772
13195,Product_13195,368,3775,715
13196,Product_13196,263,2765,864
13197,Product_13197,132,305,505
13198,Product_13198,359,3907,272
13199,Product_13199,491,3047,980
13200,Product_13200,414,1835,601
13201,Product_13201,237,4016,83
13202,Product_13202,100,3264,903
13203,Product_13203,9,656,737
13204,Product_13204,325,4768,833
13205,Product_13205,424,2610,608
13206,Product_13206,493,3463,62
13207,Product_13207,5,3427,492
13208,Product_13208,479,3794,377
13209,Product_13209,223,868,359
13210,Product_13210,379,1790,795
13211,Product_13211,403,2293,262
13212,Product_13212,275,1559,169
13213,Product_13213,322,1024,451
13214,Product_13214,21,480,323
13215,Product_13215,203,1130,19
13216,Product_13216,59,1809,156
13217,Product_13217,132,1179,155
13218,Product_13218,106,1818,646
13219,Product_13219,223,3373,801
13220,Product_13220,108,2715,732
13221,Product_13221,288,582,43
13222,Product_13222,21,1063,458
13223,Product_13223,215,4823,493
13224,Product_13224,37,3482,1000
13225,Product_13225,161,4447,72
13226,Product_13226,490,2131,574
13227,Product_13227,28,4759,489
13228,Product_13228,34,4639,704
13229,Product_13229,335,3480,695
13230,Product_13230,211,3173,253
13231,Product_13231,272,2239,886
13232,Product_13232,214,3930,950
13233,Product_13233,38,1802,473
13234,Product_13234,77,2613,457
13235,Product_13235,455,1061,978
13236,Product_13236,56,4042,911
13237,Product_13237,144,230,482
13238,Product_13238,193,175,879
13239,Product_13239,90,4610,55
13240,Product_13240,403,3004,530
13241,Product_13241,309,4424,967
13242,Product_13242,339,3904,826
13243,Product_13243,267,2304,862
13244,Product_13244,96,4977,111
13245,Product_13245,185,1110,840
13246,Product_13246,135,707,497
13247,Product_13247,21,1845,108
13248,Product_13248,207,1408,796
13249,Product_13249,262,2917,99
13250,Product_13250,38,2242,535
13251,Product_13251,351,2923,92
